city,companyId,companySize,businessZones,firstType,secondType,education,industryField,positionId,positionAdvantage,positionName,positionLables,salary,workYear
上海,24995,500-2000人,"['世博园区', '龙华', '日晖']",设计,用户研究,本科,"移动互联网,企业服务",1934169,一日美味四餐，氛围轻松~团队和谐~,需求分析师,"['分析师', '需求分析']",6k-10k,1-3年
上海,57253,500-2000人,"['长征', '金沙江路', '梅川路']",技术,DBA,大专,"移动互联网,O2O",2480010,老板好，团队嗨，吃喝多多，发展有保证,数据分析师（BI）,"['分析师', '数据分析', '数据', 'BI']",6k-12k,1-3年
上海,128072,50-150人,['北新泾'],技术,后端开发,本科,"移动互联网,电子商务",1961977,公司前景好团队氛围好老板是暖男五险一金,企业大数据挖掘/分析工程师,"['大数据', '数据挖掘', '数据', '算法']",15k-25k,1-3年
上海,80305,150-500人,,技术,DBA,大专,其他,2283913,金融项目，大数据,数据开发,"['大数据', '数据库', '数据']",10k-18k,1-3年
上海,64791,2000人以上,,技术,DBA,本科,金融,2320775,股东背景强 技术牛人多 福利齐全,大数据开发工程师,"['大数据', '数据库', '数据']",15k-20k,1-3年
上海,52315,150-500人,"['南外滩', '南浦大桥', '董家渡']",市场与销售,市场/营销,本科,"数据服务,文化娱乐",2320538,有意义的产品 扁平化管理 硅谷式办公环境,Video++战略分析师,['分析师'],9k-15k,1-3年
上海,34683,500-2000人,['潍坊'],市场与销售,市场/营销,本科,金融,2468230,"晋升空间大,氛围轻松,弹性工作,免费零食",数据分析师（信贷策略方向）,"['分析师', '信贷', '数据分析', '策略', '数据']",7k-12k,1-3年
上海,21980,2000人以上,"['花木', '世纪公园', '洋泾']",技术,数据开发,本科,"移动互联网,数据服务",2434451,上市公司，发展空间大,大数据开发工程师-上海,"['大数据', '数据挖掘', '数据库', '数据']",9k-15k,1-3年
上海,39394,150-500人,,技术,后端开发,本科,移动互联网,2467835,"行业大数据,成长新业务,发展空间大,开放的氛围",大数据开发工程师,"['大数据', '后端开发', '数据库', '数据']",10k-15k,1-3年
上海,14033,2000人以上,"['汶水路', '大宁路', '共和新路']",技术,DBA,不限,"广告营销,数据服务",1309159,提升空间大 培训体系完善 数据接触面广,数据分析师--SQL,"['分析师', '数据分析', '数据']",7k-12k,1-3年
上海,40092,150-500人,"['世纪公园', '联洋', '洋泾']",技术,数据开发,本科,"移动互联网,金融",2214151,"期权,扁平化,核心部门,私厨",数据科学家,"['数据挖掘', '数据']",15k-25k,1-3年
上海,56723,50-150人,"['漕河泾', '虹梅路', '虹桥']",开发/测试/运维类,前端开发/移动开发,本科,移动互联网,2572898,大数据行业,大数据研发工程师,"['中级', '大数据', 'hadoop', '数据']",8k-10k,1-3年
上海,68711,150-500人,,职能,行政,大专,"企业服务,广告营销",2010133,季度晋升空间、国内外旅游,数据专员,['数据'],3k-5k,1年以下
上海,27476,2000人以上,"['共和新路', '汶水路', '大宁路']",技术,软件开发,本科,"移动互联网,电子商务",2221706,五险一金 节日福利 绩效奖金 提供班车,BI数据分析师,"['企业软件', '分析师', '数据分析', '数据', 'BI']",10k-20k,1-3年
上海,27962,150-500人,"['漕宝路', '田林', '漕河泾']",技术,后端开发,硕士,数据服务,392732,掌握核心技术 团队氛围好 成长快 平台好,数据安全开发工程师,"['数据', '安全']",15k以上,1-3年
上海,115417,150-500人,"['江苏路地铁', '镇宁路', '中山公园']",技术,后端开发,本科,"企业服务,数据服务",1684030,"上市公司,出国旅游,各种补贴,生日礼物",大数据研发工程师,"['大数据', '数据']",10k-20k,1-3年
上海,56378,150-500人,,开发/测试/运维类,运维安全,本科,"移动互联网,电子商务",2552297,"技术大牛,开放环境",数据工程师,"['DBA', '数据']",18k-22k,1-3年
上海,56333,50-150人,['张江'],技术,后端开发,本科,"移动互联网,数据服务",576560,发展前景好 领导技术高 人好,大数据HaaS平台研发工程师,"['平台', '大数据', '数据']",10k-20k,1-3年
上海,70718,500-2000人,"['龙华', '上海南站', '植物园']",技术,DBA,本科,电子商务,1799596,商业保险、食堂、年终奖金,数据质量工程师,['数据'],10k-20k,1-3年
上海,112408,50-150人,['张江'],设计,用户研究,本科,"移动互联网,金融",2235109,扁平管理 公司氛围好,策略分析师,"['分析师', '策略']",8k-15k,1-3年
上海,19241,150-500人,"['徐家汇', '交通大学', '万体馆']",产品,产品经理,本科,"电子商务,O2O",2545022,发展前景好,数据产品经理,"['产品经理', '产品', '数据']",10k-20k,1-3年
上海,40092,150-500人,,开发/测试/运维类,数据开发,本科,"移动互联网,金融",2570893,"2顿工作餐,免费零食,免费水果,免费健身",大数据平台开发工程师,"['数据挖掘', '大数据', '数据', '平台']",15k-25k,1-3年
上海,27155,2000人以上,,技术,DBA,本科,金融,889189,良好的团队氛围和个人发展 十三薪,BI工程师/数据仓库工程师,"['数据仓库', '数据', 'BI']",10k-13k,1-3年
上海,26987,50-150人,"['长白新村', '黄兴公园', '延吉']",技术,数据开发,硕士,"移动互联网,数据服务",2557575,正在寻找对大数据挖掘技术充满热情的年轻人,大数据平台助理研发工程师,"['平台', '大数据', '数据挖掘', '数据']",15k-25k,1-3年
上海,83249,500-2000人,['张江'],技术,后端开发,本科,"移动互联网,其他",2341654,每年加薪/补充公积金/每年体检/交通补贴,大数据工程师/大数据软件工程师（Java/Scala）,"['Scala', '大数据', 'Java', '数据', '软件']",12k-18k,1-3年
上海,29894,15-50人,"['长征', '真如', '梅川路']",技术,软件开发,本科,"移动互联网,游戏",2492321,"别墅办公,弹性工作制,年度旅游,无限零食",数据分析师（BI）,"['分析师', '数据分析', '数据', 'BI']",8k-15k,1-3年
上海,63922,500-2000人,"['肇嘉浜路', '徐家汇', '交通大学', '肇嘉浜路', '徐家汇', '交通大学']",运营,运营,本科,"移动互联网,金融",1788932,工资自己定，期权任性发，半年晋升,数据主管,['数据'],8k-10k,1-3年
上海,1373,500-2000人,['张江'],技术,DBA,本科,"移动互联网,文化娱乐",2155027,Leader是国内知名的大数据应用专家,数据仓库工程师,"['数据仓库', '数据']",8k-15k,1年以下
上海,52910,50-150人,"['新天地', '复兴中路', '西藏南路']",运营,运营,本科,"移动互联网,O2O",2279768,福利待遇好，发展空间大，扁平化管理,数据支持员,['数据'],5k-10k,1-3年
上海,18431,150-500人,"['金杨新村', '金桥', '碧云社区']",技术,数据开发,硕士,"移动互联网,企业服务",2490177,"专业,福利优厚,平台好,同事优秀",数据分析建模与开发工程师,"['数据分析', '数据挖掘', '数据', '建模']",10k-20k,1-3年
上海,15467,500-2000人,"['花木', '世纪公园', '塘桥']",技术,高端技术职位,本科,"移动互联网,金融",2239718,福利待遇佳，上升空间大,数据工程师,['数据'],15k-25k,1-3年
上海,10215,500-2000人,"['汶水路', '大宁路', '闸北公园']",设计,用户研究,本科,游戏,2028823,五险一金，补充医疗，餐费补贴，美女多,竞品分析师,['分析师'],10k-20k,1-3年
上海,26962,2000人以上,"['陆家嘴', '世纪公园', '花木']",开发/测试/运维类,运维安全,本科,金融,2536965,"五险一金,绩效奖金,年终奖金,餐费补贴",大数据开发工程师,"['数据仓库', '大数据', '数据库', '数据']",10k-20k,1-3年
上海,136766,15-50人,['张江'],技术,运维安全,不限,"电子商务,生活服务",2452856,"项目前景好,跟大牛,老板好",数据仓库,"['数据仓库', '数据']",10k-20k,1-3年
上海,76995,15-50人,['张江'],技术,运维安全,大专,"移动互联网,生活服务",2310756,职位诱惑 : 牛人就是我们的英雄,数据开发工程师,"['数据仓库', '大数据', '数据库', '数据']",10k-20k,1-3年
上海,52164,15-50人,"['曹杨', '武宁路', '中山北路']",运营,运营,本科,游戏,1779527,高薪的工作正在向你招手！,游戏数据分析师,"['分析师', '数据分析', '游戏', '数据']",10k-20k,1-3年
上海,27155,2000人以上,"['北京西路', '新闸路', '西康路']",金融,投融资,本科,金融,2282250,五险一金 专业培训 精英团队 晋升透明,高级分析师,['分析师'],8k-15k,1-3年
上海,83901,15-50人,,开发/测试/运维类,数据开发,本科,移动互联网,2570745,方向酷、期权奖励、良好的办公环境,大数据开发工程师,"['数据分析', '大数据', '数据库', '数据']",8k-15k,1-3年
上海,47640,150-500人,,技术,DBA,本科,"移动互联网,O2O",2539414,补充医疗 弹性工制 带薪年假 年终奖,初级数据工程师,['数据'],6k-8k,1-3年
上海,30356,500-2000人,"['龙华', '日晖', '斜土路']",技术,运维,本科,电子商务,1605586,薪资可谈,大数据系统工程师,"['大数据', '数据', '系统']",12k-24k,1-3年
上海,24873,500-2000人,"['外滩', '东外滩', '周家嘴路']",金融类,风控,本科,金融,2581963,牛人多，平台大,数据建模,"['建模', '数据']",20k-30k,1-3年
上海,27476,2000人以上,"['汶水路', '共和新路', '大宁路']",设计,用户研究,本科,"移动互联网,电子商务",693021,五险一金绩效奖金提供班车节日福利,BI数据分析师,"['分析师', '数据分析', '数据', 'BI']",10k-15k,1-3年
上海,30830,500-2000人,"['东外滩', '梅园', '源深体育中心']",技术,后端开发,本科,"移动互联网,文化娱乐",1515313,哔哩哔哩-90后最爱的弹幕视频网站,大数据平台研发工程师,"['平台', '大数据', '数据']",18k-36k,1-3年
上海,118981,15-50人,['张江'],技术,后端开发,本科,数据服务,1633076,从事APACHE开源工作；伙伴是技术大牛兼吃货,高级大数据开发工程师,"['大数据', '数据库', '数据']",20k-30k,1-3年
上海,34120,150-500人,"['交通大学', '上海影城']",技术,数据开发,本科,"企业服务,数据服务",2498176,咨询部,主数据开发人员,"['大数据', '数据挖掘', '数据库', '数据']",6k-10k,1-3年
上海,15257,500-2000人,['张江'],技术,后端开发,本科,"移动互联网,O2O",360679,带薪年假 五险一金 股票期权 年底多薪,大数据开发/数据挖掘/数据分析工程师,"['大数据', '数据分析', '数据挖掘', '数据库', '数据']",10k-20k,1-3年
上海,119019,2000人以上,,市场与销售,投资,硕士,电子商务,1801692,发展前景广阔 五险一金,高级分析师,['分析师'],6k-9k,1-3年
上海,124007,50-150人,,技术,后端开发,本科,"移动互联网,数据服务",2550835,实战提升的平台,资深大数据工程师,"['大数据', '数据']",8k-16k,1-3年
上海,51235,15-50人,"['田林', '虹梅路', '漕河泾']",技术,后端开发,本科,数据服务,881623,股票期权，带薪年假，弹性工作，扁平管理,大数据开发工程师,"['大数据', '数据库', '数据']",10k-20k,1-3年
上海,64791,2000人以上,,技术,DBA,本科,金融,2320778,年度调薪 14~16薪 团建 福利多,大数据高级开发工程师,"['大数据', '数据']",20k-27k,1-3年
上海,104261,15-50人,['浦江'],技术,数据开发,本科,"移动互联网,企业服务",2553213,扁平化管理，自己的平台，带薪假，奖金丰厚,数据科学家,"['数据挖掘', '数据']",5k-8k,1-3年
上海,90554,150-500人,"['交通大学', '徐家汇', '淮海西路']",技术,DBA,本科,"移动互联网,金融",1021330,领导好、待遇高、弹性工作,数据仓库,"['数据仓库', '数据']",15k-20k,1-3年
上海,30533,500-2000人,"['交通大学', '虹桥', '徐家汇']",产品,产品经理/产品设计师,大专,"移动互联网,O2O",2294926,年底双薪、氛围好、五险一金,需求分析师,"['分析师', '产品经理', '需求分析']",8k-15k,1-3年
上海,129673,150-500人,,技术,运维安全,大专,"移动互联网,电子商务",2278027,五险一金,大数据开发,"['大数据', '数据库', '数据']",10k-20k,1-3年
上海,125976,50-150人,"['江苏路地铁', '镇宁路', '中山公园']",技术,运维安全,本科,"数据服务,移动互联网",2323449,优秀团队、股权期权、弹性工作、福利津贴,数据仓库工程师,"['数据仓库', '数据']",10k-20k,1-3年
上海,25734,50-150人,"['音乐学院', '陕西南路', '复兴中路']",技术,前端开发,本科,金融,275163,五险一金 带薪年假 年终奖金 餐补 交通补贴,数据分析工程师,"['数据分析', '数据']",10k-18k,1-3年
上海,14229,500-2000人,,产品,产品经理,本科,"移动互联网,电子商务",2541547,弹性上班 10天年假 员工俱乐部 补贴奖金,产品经理（萌店数据组）,"['产品经理', '产品', '数据']",10k-20k,1-3年
上海,87333,15-50人,"['汶水路', '场中路', '大场']",技术,后端开发,不限,"移动互联网,企业服务",975357,弹性工作，有竞争力的薪资，健身房,大数据工程师 （初级）,"['大数据', '数据']",8k-12k,1-3年
上海,5120,500-2000人,"['岳阳', '肇嘉浜路', '音乐学院']",技术,运维安全,本科,"移动互联网,广告营销",2423584,"移动互联网,海外产品,带薪年假,弹性工作制",木马病毒分析师,"['病毒分析', '分析师', '安全']",20k-40k,1年以下
上海,98495,50-150人,"['新天地', '西藏南路', '老西门']",产品/需求/项目类,数据分析,硕士,"企业服务,数据服务",2574210,五险一金 带薪年假 弹性工作,数据分析岗,"['数据分析', '数据']",5k-7k,1年以下
上海,52553,150-500人,,技术,软件开发,大专,"企业服务,金融",2066823,"五险一金,双休,每年体检,福利齐全",需求分析师（BA）,"['企业软件', '分析师', '需求分析']",7k-14k,1-3年
上海,130969,15-50人,"['鲁迅公园', '虹口足球场', '四平路']",技术,后端开发,本科,"移动互联网,数据服务",2546753,弹性上下班;大牛分享；健身房;期权激励,大数据研发工程师,"['大数据', '数据']",12k-24k,1-3年
上海,51480,2000人以上,"['长征', '金沙江路', '梅川路', '长征', '金沙江路', '梅川路']",技术,后端开发,本科,移动互联网,1465911,弹性工作制度，待遇优厚，大牛团队,数据开发工程师,"['大数据', '数据库', '数据']",13k-20k,1-3年
