_id,关注的收藏夹,关注,关注者,关注的问题,关注的话题,关注的专栏
587598fb9f11daf90617ff88,11,119,6,119,154,6
587598fb9f11daf90617ff8a,39,24,2,66,13,1
587598fb9f11daf90617ff8c,2,0,0,0,0,0
587598fb9f11daf90617ff8e,28,13,0,43,23,0
587598fb9f11daf90617ff90,15,2,8,18,11,0
587598fb9f11daf90617ff92,3,43,1,78,25,14
587598fb9f11daf90617ff94,17,20,2,108,13,1
587598fb9f11daf90617ff96,2,12,0,0,11,8
587598fb9f11daf90617ff98,30,14,0,0,18,0
587598fb9f11daf90617ff9a,15,11,3,90,86,5
587598fb9f11daf90617ff9c,11,8,0,8,5,1
587598fb9f11daf90617ff9e,9,50,1,59,13,8
587598fb9f11daf90617ffa0,162,106,41,381,37,17
587598fb9f11daf90617ffa2,55,56,20,331,69,7
587598fb9f11daf90617ffa4,39,26,47,369,41,1
587598fb9f11daf90617ffa6,37,20,4,128,34,5
587598fb9f11daf90617ffa8,22,38,10,377,61,6
587598fb9f11daf90617ffaa,12,8,1,6,10,0
587598fb9f11daf90617ffac,15,66,1,269,6,2
587598fb9f11daf90617ffae,27,40,7,173,9,9
587598fb9f11daf90617ffb0,14,4,0,12,1,5
587598fb9f11daf90617ffb2,59,527,9,237,21,25
587598fb9f11daf90617ffb4,21,216,1,17,27,2
587598fb9f11daf90617ffb6,17,200,92,145,19,27
587598fb9f11daf90617ffb8,14,19,1,2,12,0
587598fb9f11daf90617ffba,44,53,4,11,1,0
587598fb9f11daf90617ffbc,266,184,3980,4,13,14
587598fb9f11daf90617ffbe,4,156,11,292,49,5
587598fb9f11daf90617ffc0,78,56,10,116,1,8
587598fb9f11daf90617ffc2,249,6,1,234,78,2
587598fb9f11daf90617ffc4,384,97,112,5,2,99
587598fb9f11daf90617ffc6,76,94,4,389,23,0
587598fb9f11daf90617ffc8,26,96,1,14,30,2
587598fb9f11daf90617ffca,11,13,4,21,23,3
587598fb9f11daf90617ffcc,26,26,1,349,35,2
587598fb9f11daf90617ffce,1,0,0,0,1,0
587598fb9f11daf90617ffd0,31,81,1,119,22,13
587598fb9f11daf90617ffd2,14,157,24,251,46,12
587598fb9f11daf90617ffd4,277,284,157,13,10,55
587598fb9f11daf90617ffd6,3,30,2,10,8,1
587598fb9f11daf90617ffd8,0,5,0,5,4,0
587598fb9f11daf90617ffda,15,79,10,11,0,7
587598fb9f11daf90617ffdc,7,16,0,8,23,1
587598fb9f11daf90617ffde,42,10,1,233,48,0
587598fb9f11daf90617ffe0,1,1,0,1,2,0
587598fb9f11daf90617ffe2,26,236,24,1272,91,3
587598fb9f11daf90617ffe4,57,109,14,65,21,9
587598fb9f11daf90617ffe6,14,33,6,50,30,4
587598fb9f11daf90617ffe8,28,20,4,59,0,1
587598fb9f11daf90617ffea,144,302,45,279,68,4
587598fb9f11daf90617ffec,51,41,9,47,6,6
587598fb9f11daf90617ffee,5,2,0,2,11,2
587598fb9f11daf90617fff0,352,208,7,408,37,6
587598fb9f11daf90617fff2,155,36,4,124,64,2
587598fb9f11daf90617fff4,22,90,2,11,12,3
587598fb9f11daf90617fff6,6,0,0,1,0,0
587598fb9f11daf90617fff8,131,246,13,22,5,30
587598fb9f11daf90617fffa,20,109,15,288,23,72
587598fb9f11daf90617fffc,153,129,6,227,40,24
587598fb9f11daf90617fffe,38,93,7,69,12,10
587598fb9f11daf906180000,7,2,0,14,0,0
587598fb9f11daf906180002,27,49,45,123,30,23
587598fb9f11daf906180004,73,178,15,291,32,29
587598fb9f11daf906180006,26,84,2,36,5,1
587598fb9f11daf906180008,728,112,5,49,16,15
587598fb9f11daf90618000a,50,44,1,112,12,2
587598fb9f11daf90618000c,5,3,1,1,6,0
587598fb9f11daf90618000e,12,16,1,28,26,0
587598fb9f11daf906180010,1,1,1,1,2,0
587598fb9f11daf906180012,16,30,2,22,14,2
587598fb9f11daf906180014,94,47,5,10,7,51
587598fb9f11daf906180016,144,113,35,12,1,11
587598fb9f11daf906180018,15,9,0,5,17,0
587598fb9f11daf90618001a,35,23,3,169,25,11
587598fb9f11daf90618001c,0,3,1,0,0,0
587598fb9f11daf90618001e,365,143,14,2,2,30
587598fb9f11daf906180020,6,17,0,2,10,6
587598fb9f11daf906180022,44,116,3,130,16,3
587598fb9f11daf906180024,59,213,587,353,91,7
587598fb9f11daf906180026,31,1,0,2,51,0
587598fb9f11daf906180028,142,2499,6,4700,32,104
587598fb9f11daf90618002a,33,13,1,8,31,0
587598fb9f11daf90618002c,5,29,4,101,24,2
587598fb9f11daf90618002e,89,44,0,495,15,11
587598fb9f11daf906180030,90,1,0,4,5,0
587598fb9f11daf906180032,100,20,2,41,8,4
587598fb9f11daf906180034,0,23,0,2,6,12
587598fb9f11daf906180036,7,25,0,12,1,3
587598fb9f11daf906180038,7,20,2,10,4,2
587598fb9f11daf90618003a,171,202,6,269,128,3
587598fb9f11daf90618003c,149,141,3,275,32,33
587598fb9f11daf90618003e,31,31,43,93,9,0
587598fb9f11daf906180040,7,11,0,20,5,0
587598fb9f11daf906180042,18,3,3,13,6,1
587598fb9f11daf906180044,372,19,1,243,6,1
587598fb9f11daf906180046,14,17,2,6,10,4
587598fb9f11daf906180048,72,196,43,711,44,19
587598fb9f11daf90618004a,17,12,3,18,15,0
587598fb9f11daf90618004c,364,79,26,335,31,2
587598fb9f11daf90618004e,6,10,1,35,18,1
587598fb9f11daf906180050,63,142,91,974,276,31
587598fb9f11daf906180052,14,19,2,3,7,0
587598fb9f11daf906180054,893,103,133,20,1,114
587598fb9f11daf906180056,7,12,5,23,6,0
587598fb9f11daf906180058,12,42,1,165,15,4
587598fb9f11daf90618005a,135,237,5,2482,88,273
587598fb9f11daf90618005c,4,20,0,42,38,4
587598fb9f11daf90618005e,29,27,9,116,61,2
587598fb9f11daf906180060,61,89,4,396,448,37
587598fb9f11daf906180062,2,0,0,5,5,0
587598fb9f11daf906180064,352,1479,65,3255,970,21
587598fb9f11daf906180066,11,263,12,95,57,10
587598fb9f11daf906180068,17,62,0,270,14,18
587598fb9f11daf90618006a,15,5,0,14,4,0
587598fb9f11daf90618006c,15,22,0,0,0,0
587598fb9f11daf90618006e,24,63,3,116,10,7
587598fb9f11daf906180070,391,118,4,52,1,112
587598fb9f11daf906180072,63,399,22,21,8,740
587598fb9f11daf906180074,14,34,3,15,4,1
587598fb9f11daf906180076,73,93,1,95,1,4
587598fb9f11daf906180078,100,512,1651,955,23,9
587598fb9f11daf90618007a,20,204,3,50,2,6
587598fb9f11daf90618007c,7,79,8,75,25,4
587598fb9f11daf90618007e,9,177,6,124,29,10
587598fb9f11daf906180080,17,59,3,131,12,1
587598fb9f11daf906180082,143,60,6,77,13,6
587598fb9f11daf906180084,25,26,0,13,2,3
587598fb9f11daf906180086,1062,646,23,14,1,50
587598fb9f11daf906180088,31,131,14,147,9,4
587598fc9f11daf90618008a,2,16,1,13,13,0
587598fc9f11daf90618008c,46,118,6,28,11,17
587598fc9f11daf90618008e,48,2,1,4,6,0
587598fc9f11daf906180090,307,36,3,4,1,148
587598fc9f11daf906180092,6,2,0,2,2,0
587598fc9f11daf906180094,53,29,5,10,136,0
587598fc9f11daf906180096,149,56,58,7,1,51
587598fc9f11daf906180098,355,139,18,27,1,103
587598fc9f11daf90618009a,65,13,0,4,0,0
587598fc9f11daf90618009c,85,248,4,34,1,22
587598fc9f11daf90618009e,32,3,0,83,4,3
587598fc9f11daf9061800a0,13,20,371,105,36,7
587598fc9f11daf9061800a2,25,206,29,324,136,42
587598fc9f11daf9061800a4,201,77,8,24,7,43
587598fc9f11daf9061800a6,74,190,1,202,4,6
587598fc9f11daf9061800a8,315,76,38,22,5,35
587598fc9f11daf9061800aa,77,289,6,258,115,7
587598fc9f11daf9061800ac,326,235,1,9,1,224
587598fc9f11daf9061800ae,32,50,6,189,61,31
587598fc9f11daf9061800b0,71,152,25,2,1,17
587598fc9f11daf9061800b2,10,57,22,14,14,51
587598fc9f11daf9061800b4,28,2,0,26,4,0
587598fc9f11daf9061800b6,289,278,1,29,5,83
587598fc9f11daf9061800b8,349,90,3,6,4,0
587598fc9f11daf9061800ba,25,41,0,3,2,20
587598fc9f11daf9061800bc,16,73,14,42,18,21
587598fc9f11daf9061800be,93,159,130,18,31,27
587598fc9f11daf9061800c0,10,67,21,1193,148,22
587598fc9f11daf9061800c2,12,3,1,8,0,0
587598fc9f11daf9061800c4,24,144,9,371,12,1
587598fc9f11daf9061800c6,15,22,0,34,1,7
587598fc9f11daf9061800c8,35,10,0,3,28,4
587598fc9f11daf9061800ca,9,40,0,6,24,0
587598fc9f11daf9061800cc,116,1363,13,1688,78,19
587598fc9f11daf9061800ce,11,332,4,62,9,12
587598fc9f11daf9061800d0,85,443,11,407,144,10
587598fc9f11daf9061800d2,30,759,63,2454,400,133
587598fc9f11daf9061800d4,16,563,7,140,79,22
587598fc9f11daf9061800d6,61,21,15,60,44,1
587598fc9f11daf9061800d8,34,391,9,361,213,9
587598fc9f11daf9061800da,13,2,0,19,6,2
587598fc9f11daf9061800dc,6,12,1,2,16,0
587598fc9f11daf9061800de,11,77,0,111,18,18
587598fc9f11daf9061800e0,288,355,12,1191,26,61
587598fc9f11daf9061800e2,142,61,2,828,2,29
587598fc9f11daf9061800e4,26,77,5,56,57,0
587598fc9f11daf9061800e6,42,122,68,33,2,60
587598fc9f11daf9061800e8,114,353,6,676,135,16
587598fc9f11daf9061800ea,31,25,0,65,2,0
587598fc9f11daf9061800ec,18,57,1,36,138,4
587598fc9f11daf9061800ee,14,0,0,5,4,0
587598fc9f11daf9061800f0,8,190,8,45,27,13
587598fc9f11daf9061800f2,5,72,0,59,7,1
587598fc9f11daf9061800f4,100,513,7,5157,149,29
587598fc9f11daf9061800f6,886,121,15,17,1,39
587598fc9f11daf9061800f8,122,134,15,162,13,22
587598fc9f11daf9061800fa,89,17,2,81,2,4
587598fc9f11daf9061800fc,143,13,2,573,51,11
587598fc9f11daf9061800fe,55,106,23,6,1,54
587598fc9f11daf906180100,39,20,2,48,50,4
587598fc9f11daf906180102,42,360,184,193,50,13
587598fc9f11daf906180104,187,1507,42,1168,906,54
587598fc9f11daf906180106,36,52,6,565,50,4
587598fc9f11daf906180108,18,18,2,33,6,5
587598fc9f11daf90618010a,10,18,1,33,17,3
587598fc9f11daf90618010c,35,93,3,227,119,20
587598fc9f11daf90618010e,40,34,1,12,1,2
587598fc9f11daf906180110,55,30,8,53,65,1
587598fc9f11daf906180112,71,903,32,2786,31,16
587598fc9f11daf906180114,53,11,7,43,18,0
587598fc9f11daf906180116,42,126,6,239,26,5
587598fc9f11daf906180118,133,105,1,34,39,3
587598fc9f11daf90618011a,99,82,8,1071,152,14
587598fc9f11daf90618011c,8,32,114,190,7,2
587598fc9f11daf90618011e,80,1339,210,415,142,114
587598fc9f11daf906180120,13,189,4,583,31,3
587598fc9f11daf906180122,640,206,4,17,16,26
587598fc9f11daf906180124,32,68,2,98,28,2
587598fc9f11daf906180126,16,3,2,9,17,1
587598fc9f11daf906180128,2,0,4,66,8,0
587598fc9f11daf90618012a,232,288,2161,13,4,5
587598fc9f11daf90618012c,41,18,1,10,43,15
587598fc9f11daf90618012e,10,131,7,319,45,48
587598fc9f11daf906180130,357,279,9,181,335,15
587598fc9f11daf906180132,5,65,0,1,0,0
587598fc9f11daf906180134,32,65,1,126,1,1
587598fc9f11daf906180136,41,12,2,5,1,16
587598fc9f11daf906180138,28,13,3,26,24,1
587598fc9f11daf90618013a,41,943,68,32,893,7
587598fc9f11daf90618013c,61,285,180,250,37,3
587598fc9f11daf90618013e,51,71,0,15,9,2
587598fc9f11daf906180140,16,49,35,41,25,7
587598fc9f11daf906180142,6,1,0,10,20,0
587598fc9f11daf906180144,48,85,7,319,30,4
587598fc9f11daf906180146,0,0,0,0,12,0
587598fc9f11daf906180148,523,276,25,8,5,65
587598fc9f11daf90618014a,13,41,4,174,10,2
587598fc9f11daf90618014c,6290,1229,24,315,1,143
587598fc9f11daf90618014e,11,3,5,395,32,1
587598fc9f11daf906180150,149,137,14,2,1,22
587598fc9f11daf906180152,20,14,2,7,10,0
587598fc9f11daf906180154,29,45,3,39,10,1
587598fc9f11daf906180156,836,359,7,17,1,87
587598fc9f11daf906180158,16,82,2,38,6,0
587598fc9f11daf90618015a,35,40,0,18,2,27
587598fc9f11daf90618015c,12,11,0,12,12,1
587598fc9f11daf90618015e,253,138,2,180,19,7
587598fc9f11daf906180160,2,1,0,3,8,0
587598fc9f11daf906180162,203,222,27,26,3,27
587598fc9f11daf906180164,38,15,6,82,10,2
587598fc9f11daf906180166,31,150,16,432,131,8
587598fc9f11daf906180168,189,3404,132,7553,419,82
587598fc9f11daf90618016a,72,62,4,47,17,4
587598fc9f11daf90618016c,3,0,0,0,0,0
587598fc9f11daf90618016e,4,75,3,48,56,8
587598fc9f11daf906180170,398,26,3,77,81,65
587598fc9f11daf906180172,27,11,1,30,19,4
587598fc9f11daf906180174,31,118,2,260,30,8
587598fc9f11daf906180176,81,47,18,73,47,2
587598fc9f11daf906180178,6,12,0,88,13,4
587598fc9f11daf90618017a,9,81,15,197,27,3
587598fc9f11daf90618017c,21,32,1,313,4,13
587598fc9f11daf90618017e,20,30,2,161,30,5
587598fc9f11daf906180180,135,202,3,70,105,28
587598fc9f11daf906180182,20,359,48,639,55,25
587598fc9f11daf906180184,6,27,2,51,34,3
587598fc9f11daf906180186,4,0,0,0,8,0
587598fc9f11daf906180188,32,27,13,79,10,1
587598fc9f11daf90618018a,408,595,879,11,2,192
587598fc9f11daf90618018c,5,47,0,26,6,0
587598fc9f11daf90618018e,18,19,7,22,9,1
587598fc9f11daf906180190,319,112,22,310,12,2
587598fc9f11daf906180192,19,2,0,72,9,1
587598fc9f11daf906180194,9,124,21,54,60,6
587598fc9f11daf906180196,5,9,0,0,14,0
587598fc9f11daf906180198,37,111,25,345,12,12
587598fc9f11daf90618019a,23,25,0,71,13,8
587598fc9f11daf90618019c,104,158,7,694,20,5
587598fc9f11daf90618019e,5,18,0,27,16,0
587598fc9f11daf9061801a0,119,95,6,27,3,20
587598fc9f11daf9061801a2,297,90,2,103,1,36
587598fc9f11daf9061801a4,45,29,2,138,12,3
587598fc9f11daf9061801a6,22,71,208,343,89,9
587598fc9f11daf9061801a8,10,0,2,34,60,0
587598fc9f11daf9061801aa,12,30,2,8,2,0
587598fc9f11daf9061801ac,23,86,7,196,82,33
587598fc9f11daf9061801ae,0,0,0,2,0,0
587598fc9f11daf9061801b0,38,3,4,157,1,10
587598fc9f11daf9061801b2,41,211,3857,852,90,31
587598fc9f11daf9061801b4,29,31,11,210,27,1
587598fc9f11daf9061801b6,26,4,1,34,0,0
587598fc9f11daf9061801b8,16,23,4,0,119,0
587598fc9f11daf9061801ba,61,29,1,35,20,4
587598fc9f11daf9061801bc,30,2,0,0,6,4
587598fc9f11daf9061801be,124,137,191,39,59,7
587598fc9f11daf9061801c0,5,3,11,36,12,0
587598fc9f11daf9061801c2,17,21,3,39,0,3
587598fc9f11daf9061801c4,18,15,0,23,21,0
587598fc9f11daf9061801c6,1,2,0,6,14,1
587598fc9f11daf9061801c8,14,7,2,16,15,0
587598fc9f11daf9061801ca,27,59,2,174,14,1
587598fc9f11daf9061801cc,16,59,116,57,5,3
587598fc9f11daf9061801ce,6,57,2,25,7,2
587598fc9f11daf9061801d0,32,360,1743,2882,101,18
587598fc9f11daf9061801d2,32,15,3,69,16,1
587598fc9f11daf9061801d4,48,240,2,6,21,0
587598fc9f11daf9061801d6,23,97,13,573,483,8
587598fc9f11daf9061801d8,12,10,0,3,0,0
587598fc9f11daf9061801da,14,40,8,254,56,2
587598fc9f11daf9061801dc,24,236,33,459,43,18
587598fc9f11daf9061801de,11,7,2,84,24,2
587598fc9f11daf9061801e0,4,3,0,0,12,0
587598fc9f11daf9061801e2,37,21,0,15,41,0
587598fc9f11daf9061801e4,35,3,0,16,3,0
587598fc9f11daf9061801e6,26,22,5,222,67,3
587598fc9f11daf9061801e8,8,32,17,50,6,5
587598fc9f11daf9061801ea,79,15,0,379,14,5
587598fc9f11daf9061801ec,32,585,16,180,40,5
587598fc9f11daf9061801ee,29,665,16,449,12,20
587598fc9f11daf9061801f0,42,57,0,66,30,0
587598fc9f11daf9061801f2,795,160,1382,6,10,6
587598fc9f11daf9061801f4,21,338,36,758,41,12
587598fc9f11daf9061801f6,41,90,9,5,2,18
587598fd9f11daf9061801f8,7,24,12,54,41,4
587598fd9f11daf9061801fa,27,107,8,93,44,18
587598fd9f11daf9061801fc,4,12,1,2,8,2
587598fd9f11daf9061801fe,22,21,0,5,0,0
587598fd9f11daf906180200,179,80,10,343,79,10
587598fd9f11daf906180202,29,10,0,7,13,2
587598fd9f11daf906180204,29,106,19,35,60,3
587598fd9f11daf906180206,13,37,10,60,3,2
587598fd9f11daf906180208,266,120,10,287,50,34
587598fd9f11daf90618020a,13,8,0,19,4,1
587598fd9f11daf90618020c,30,0,0,0,1,0
587598fd9f11daf90618020e,25,18,3,204,8,7
587598fd9f11daf906180210,618,66,55,28,1,30
587598fd9f11daf906180212,182,96,143,18,2,27
587598fd9f11daf906180214,87,538,6,54,29,12
587598fd9f11daf906180216,11,7,0,1,3,0
587598fd9f11daf906180218,344,533,4,2,1,18
587598fd9f11daf90618021a,9,0,0,3,1,0
587598fd9f11daf90618021c,11,2,5,9,8,0
587598fd9f11daf90618021e,3,58,30963,232,17,8
587598fd9f11daf906180220,90,104,13,446,6,1
587598fd9f11daf906180222,37,7,2,24,6,0
587598fd9f11daf906180224,13,7,2,2,9,0
587598fd9f11daf906180226,72,4,1,35,1,1
587598fd9f11daf906180228,22,240,0,48,3,6
587598fd9f11daf90618022a,84,194,4,482,46,29
587598fd9f11daf90618022c,114,157,6,142,64,23
587598fd9f11daf90618022e,16,30,0,0,0,0
587598fd9f11daf906180230,0,2,0,1,5,3
587598fd9f11daf906180232,18,62,0,9,44,0
587598fd9f11daf906180234,7,32,2,79,10,9
587598fd9f11daf906180236,11,101,762,75,30,13
587598fd9f11daf906180238,20,26,9,39,2,1
587598fd9f11daf90618023a,310,39,0,498,6,3
587598fd9f11daf90618023c,5,12,0,5,7,1
587598fd9f11daf90618023e,29,25,4,11,9,9
587598fd9f11daf906180240,100,12,0,5,22,0
587598fd9f11daf906180242,16,71,13,83,13,2
587598fd9f11daf906180244,28,41,2,147,96,6
587598fd9f11daf906180246,17,1,0,10,12,1
587598fd9f11daf906180248,22,11,1,10,14,11
587598fd9f11daf90618024a,4,3,0,79,27,0
587598fd9f11daf90618024c,27,82,2,34,69,3
587598fd9f11daf90618024e,29,15,2,72,19,2
587598fd9f11daf906180250,37,70,0,11,26,0
587598fd9f11daf906180252,117,16,0,42,18,6
587598fd9f11daf906180254,36,92,6,1219,48,18
587598fd9f11daf906180256,51,97,2,5,1,16
587598fd9f11daf906180258,7,14,0,17,20,7
587598fd9f11daf90618025a,49,80,9,7,5,137
587598fd9f11daf90618025c,16,8,2,9,2,0
587598fd9f11daf90618025e,15,3,1,42,8,0
587598fd9f11daf906180260,2,99,4,167,10,9
587598fd9f11daf906180262,236,59,2,739,27,25
587598fd9f11daf906180264,50,83,4,233,34,9
587598fd9f11daf906180266,23,2,0,4,1,3
587598fd9f11daf906180268,50,48,5,40,24,3
587598fd9f11daf90618026a,3,0,0,4,17,0
587598fd9f11daf90618026c,24,234,6,138,35,5
587598fd9f11daf90618026e,54,539,75,509,40,4
587598fd9f11daf906180270,240,322,12,201,261,27
587598fd9f11daf906180272,271,60,4,4,1,52
587598fd9f11daf906180274,36,7,2,23,41,0
587598fd9f11daf906180276,56,80,13,281,8,16
587598fd9f11daf906180278,9,17,21,47,24,0
587598fd9f11daf90618027a,61,86,5,88,10,4
587598fd9f11daf90618027c,31,101,9,83,37,12
587598fd9f11daf90618027e,54,32,31,108,39,15
587598fd9f11daf906180280,37,267,7,522,40,14
587598fd9f11daf906180282,16,6,14,16,5,1
587598fd9f11daf906180284,45,216,151,622,48,2
587598fd9f11daf906180286,3,0,0,0,1,0
587598fd9f11daf906180288,19,6,0,11,6,1
587598fd9f11daf90618028a,11,50,3,68,178,0
587598fd9f11daf90618028c,2,14,1,22,17,1
587598fd9f11daf90618028e,15,7,0,6,1,0
587598fd9f11daf906180290,6,358,4,169,9,4
587598fd9f11daf906180292,1,18,0,3,3,1
587598fd9f11daf906180294,14,0,1,0,4,0
587598fd9f11daf906180296,6,106,4,412,62,6
587598fd9f11daf906180298,21,13,1,161,14,8
587598fd9f11daf90618029a,105,14,6,16,11,0
587598fd9f11daf90618029c,125,150,21,138,31,2
587598fd9f11daf90618029e,47,72,6,403,104,11
587598fd9f11daf9061802a0,74,27,0,93,58,0
587598fd9f11daf9061802a2,19,10,0,16,7,0
587598fd9f11daf9061802a4,37,95,11,119,51,4
587598fd9f11daf9061802a6,44,17,5,42,22,3
587598fd9f11daf9061802a8,390,222,367,59,22,14
587598fd9f11daf9061802aa,34,31,8,147,29,1
587598fd9f11daf9061802ac,54,126,17,113,18,35
587598fd9f11daf9061802ae,117,209,26,134,145,3
587598fd9f11daf9061802b0,15,40,2,520,28,11
587598fd9f11daf9061802b2,23,22,2,42,151,3
587598fd9f11daf9061802b4,10,136,6,72,9,3
587598fd9f11daf9061802b6,77,32,1,65,11,0
587598fd9f11daf9061802b8,21,32,4,229,31,2
587598fd9f11daf9061802ba,54,348,32,18,17,3
587598fd9f11daf9061802bc,92,11,0,75,22,1
587598fd9f11daf9061802be,18,81,7,73,36,8
587598fd9f11daf9061802c0,52,51,7,30,14,2
587598fd9f11daf9061802c2,4,0,6,19,0,1
587598fd9f11daf9061802c4,13,100,111,77,50,6
587598fd9f11daf9061802c6,38,56,12,104,37,7
587598fd9f11daf9061802c8,2,18,3,28,6,0
587598fd9f11daf9061802ca,3,1,0,1,3,0
587598fd9f11daf9061802cc,220,237,610,22,16,5
587598fd9f11daf9061802ce,72,69,5,214,147,6
587598fd9f11daf9061802d0,5,38,4,59,26,0
587598fd9f11daf9061802d2,25,52,1,104,3,1
587598fd9f11daf9061802d4,13,75,112,372,37,6
587598fd9f11daf9061802d6,79,74,0,20,1,42
587598fd9f11daf9061802d8,27,98,4,112,29,11
587598fd9f11daf9061802da,14,15,0,2,15,5
587598fd9f11daf9061802dc,96,134,1,162,29,29
587598fd9f11daf9061802de,117,60,2,248,72,0
587598fd9f11daf9061802e0,31,159,5,1458,48,1
587598fd9f11daf9061802e2,74,30,3,3,15,0
587598fd9f11daf9061802e4,3,26,2,18,30,0
587598fd9f11daf9061802e6,213,323,9,19,5,79
587598fd9f11daf9061802e8,32,63,22,73,25,3
587598fd9f11daf9061802ea,30,232,7,375,48,3
587598fd9f11daf9061802ec,13,31,3,33,12,1
587598fd9f11daf9061802ee,264,41,6,9,1,13
587598fd9f11daf9061802f0,223,311,5,83,1,84
587598fd9f11daf9061802f2,20,75,2,169,4,8
587598fd9f11daf9061802f4,28,24,0,0,1,1
587598fd9f11daf9061802f6,22,16,0,18,19,8
587598fd9f11daf9061802f8,14,30,2,20,47,1
587598fd9f11daf9061802fa,1176,232,25,29,3,60
587598fd9f11daf9061802fc,28,13,0,44,4,0
587598fd9f11daf9061802fe,1,3,0,49,23,0
587598fd9f11daf906180300,380,52,8,4,3,23
587598fd9f11daf906180302,11,59,1,137,156,14
587598fd9f11daf906180304,203,104,7,269,176,8
587598fd9f11daf906180306,35,736,6,1753,13,4
587598fd9f11daf906180308,38,65,14,82,18,1
587598fd9f11daf90618030a,9,53,4,129,23,2
587598fd9f11daf90618030c,68,403,294,578,47,55
587598fd9f11daf90618030c,68,403,294,578,47,55
587598fd9f11daf90618030e,9,71,72,481,51,7
587598fd9f11daf906180310,26,4,0,3,22,0
587598fd9f11daf906180312,175,50,2,7,1,62
587598fd9f11daf906180314,11,44,0,26,12,0
587598fd9f11daf906180316,2,5,0,1,2,0
587598fd9f11daf906180318,3,13,0,40,57,5
587598fd9f11daf90618031a,23,153,9,82,10,17
587598fd9f11daf90618031c,99,178,9,87,41,38
587598fd9f11daf90618031e,11,12,4,1,1,19
587598fd9f11daf906180320,119,14,0,16,7,0
587598fd9f11daf906180322,150,190,15,184,33,3
587598fd9f11daf906180324,14,24,3,31,9,0
587598fd9f11daf906180326,289,144,2,17,1,61
587598fd9f11daf906180328,720,211,4,16,1,53
587598fd9f11daf90618032a,11,55,492,170,8,14
587598fd9f11daf90618032c,189,135,21,54,2,25
587598fd9f11daf90618032e,2,33,1,13,27,0
587598fd9f11daf906180330,39,85,11,57,61,4
587598fd9f11daf906180332,11,158,71,112,31,6
587598fd9f11daf906180334,40,77,4,6,0,0
587598fd9f11daf906180336,45,203,7,286,18,7
587598fd9f11daf906180338,57,162,11,88,84,15
587598fd9f11daf90618033a,83,13,26,214,5,2
587598fd9f11daf90618033c,192,129,1582,6,2,39
587598fd9f11daf90618033e,27,47,3,76,13,3
587598fd9f11daf906180340,19,21,0,42,9,3
587598fd9f11daf906180342,12,274,13,656,140,52
587598fd9f11daf906180344,57,63,28,212,14,12
587598fd9f11daf906180346,394,67,6,14,4,19
587598fd9f11daf906180348,16,45,10,154,16,6
587598fd9f11daf90618034a,471,337,10,34,11,87
587598fd9f11daf90618034c,19,98,16,21,12,13
587598fd9f11daf90618034e,56,12,0,26,26,0
587598fd9f11daf906180350,25,25,0,0,14,0
587598fd9f11daf906180352,22,25,1,86,19,6
587598fd9f11daf906180354,12,12,35,0,0,0
587598fd9f11daf906180356,46,271,120,370,31,70
587598fd9f11daf906180358,201,39,3,24,120,14
587598fd9f11daf90618035a,11,42,3,14,45,10
587598fd9f11daf90618035c,118,710,26,1325,149,29
587598fd9f11daf90618035e,27,63,3,69,184,9
587598fd9f11daf906180360,0,2,4,41,15,0
587598fd9f11daf906180362,5,3,0,1,26,0
587598fd9f11daf906180364,26,8,3,1,2,1
587598fe9f11daf906180366,12,28,1,38,11,12
587598fe9f11daf906180368,11,107,1,373,28,8
587598fe9f11daf90618036a,56,136,2,22,6,15
587598fe9f11daf90618036c,4253,192,141,30,18,20
587598fe9f11daf90618036e,52,124,0,8,22,0
587598fe9f11daf906180370,10,33,2,3,12,1
587598fe9f11daf906180372,23,30,3,89,16,11
587598fe9f11daf906180374,27,757,56,840,434,39
587598fe9f11daf906180376,129,329,6,514,117,59
587598fe9f11daf906180378,20,8,0,0,7,0
587598fe9f11daf90618037a,9,9,1,73,1,1
587598fe9f11daf90618037c,60,32,5,184,61,8
587598fe9f11daf90618037e,72,155,55,6,1,38
587598fe9f11daf906180380,8,133,0,46,113,15
587598fe9f11daf906180382,30,148,79,294,149,53
587598fe9f11daf906180384,2134,324,60,47,16,359
587598fe9f11daf906180386,8,0,0,3,4,1
587598fe9f11daf906180388,11,126,15,232,44,5
587598fe9f11daf90618038a,19,196,43,265,23,3
587598fe9f11daf90618038c,14,9,4,4,19,0
587598fe9f11daf90618038e,252,86,29,5,41,7
587598fe9f11daf906180390,102,92,3,25,13,14
587598fe9f11daf906180392,31,189,15,2218,41,9
587598fe9f11daf906180394,169,26,3,171,86,9
587598fe9f11daf906180396,30,7,3,10,0,0
587598fe9f11daf906180398,2,23,21,10,2,0
587598fe9f11daf90618039a,42,111,10,98,10,2
587598fe9f11daf90618039c,31,13,1,17,29,1
587598fe9f11daf90618039e,678,310,8,112,34,307
587598fe9f11daf9061803a0,399,193,0,241,102,56
587598fe9f11daf9061803a2,38,6,1,91,1,0
587598fe9f11daf9061803a4,198,166,9,1279,29,9
587598fe9f11daf9061803a6,61,573,25,1557,26,25
587598fe9f11daf9061803a8,202,38,59,11,3,15
587598fe9f11daf9061803aa,6,1,0,1,17,0
587598fe9f11daf9061803ac,29,36,1,153,3,1
587598fe9f11daf9061803ae,40,104,3,127,56,5
