Duration (ms),Start date,End date,Start station,End station,Bike number,Member type
204401,2017/1/6 18:50,2017/1/6 18:54,11th & Kenyon St NW,Park Rd & Holmead Pl NW,W22561,Member
1306173,2017/1/6 18:50,2017/1/6 19:12,Lamont & Mt Pleasant NW,1st & O St NW,W22621,Member
1044499,2017/1/6 18:51,2017/1/6 19:08,14th & G St NW,California St & Florida Ave NW,W21835,Member
141022,2017/1/6 18:51,2017/1/6 18:53,Adams Mill & Columbia Rd NW,Calvert St & Woodley Pl NW,W22037,Member
307043,2017/1/6 18:51,2017/1/6 18:57,Columbus Circle / Union Station,11th & H St NE,W22337,Member
200417,2017/1/6 18:51,2017/1/6 18:55,6th & H St NE,11th & H St NE,W20628,Member
339711,2017/1/6 18:52,2017/1/6 18:57,8th & O St NW,Florida Ave & R St NW,W01396,Member
436007,2017/1/6 18:52,2017/1/6 18:59,4th & W St NE,3rd & M St NE,W22594,Member
164977,2017/1/6 18:52,2017/1/6 18:54,37th & O St NW / Georgetown University,Wisconsin Ave & O St NW,W23036,Member
372916,2017/1/6 18:52,2017/1/6 18:58,15th & K St NW,14th & R St NW,W00444,Member
460454,2017/1/6 18:52,2017/1/6 19:00,20th & L St NW,13th St & New York Ave NW,W21893,Casual
398320,2017/1/6 18:52,2017/1/6 18:59,Clarendon Blvd & N Fillmore St,Wilson Blvd & N Quincy St,W22610,Member
1420023,2017/1/6 18:53,2017/1/6 19:16,Metro Center / 12th & G St NW,9th & Upshur St NW,W21467,Member
267376,2017/1/6 18:53,2017/1/6 18:57,New Hampshire Ave & T St NW,14th & Belmont St NW,W22395,Member
243785,2017/1/6 18:53,2017/1/6 18:57,Potomac & Pennsylvania Ave SE,8th & Eye St SE / Barracks Row,W22517,Member
207748,2017/1/6 18:53,2017/1/6 18:56,Thomas Circle,17th & K St NW,W00161,Member
250428,2017/1/6 18:53,2017/1/6 18:57,Court House Metro / 15th & N Uhle St ,N Veitch  & 20th St N,W20902,Member
687790,2017/1/6 18:53,2017/1/6 19:04,US Dept of State / Virginia Ave & 21st St NW,15th & P St NW,W22552,Member
1157287,2017/1/6 18:53,2017/1/6 19:12,Lynn & 19th St North,20th St & Florida Ave NW,W21321,Member
799852,2017/1/6 18:53,2017/1/6 19:07,New Jersey Ave & R St NW,Park Rd & Holmead Pl NW,W22966,Member
818385,2017/1/6 18:53,2017/1/6 19:07,Thomas Circle,10th & Florida Ave NW,W20679,Member
529958,2017/1/6 18:54,2017/1/6 19:02,Royal & Wilkes St,Madison & N Henry St,W00975,Member
894178,2017/1/6 18:54,2017/1/6 19:08,Calvert St & Woodley Pl NW,10th & U St NW,W22306,Member
656541,2017/1/6 18:54,2017/1/6 19:04,7th & T St NW,Thomas Circle,W20356,Member
247179,2017/1/6 18:54,2017/1/6 18:58,Calvert St & Woodley Pl NW,Adams Mill & Columbia Rd NW,W20307,Member
261770,2017/1/6 18:54,2017/1/6 18:58,1st & M St NE,Eckington Pl & Q St NE,W21530,Member
445085,2017/1/6 18:54,2017/1/6 19:01,7th & R St NW / Shaw Library,8th & H St NW,W22520,Member
577911,2017/1/6 18:54,2017/1/6 19:04,14th St & New York Ave NW,17th St & Massachusetts Ave NW,W21374,Member
394149,2017/1/6 18:54,2017/1/6 19:01,11th & F St NW,11th & M St NW,W21922,Member
281706,2017/1/6 18:54,2017/1/6 18:59,Braddock Rd Metro,Powhatan St & Bashford Ln,W00216,Member
1037742,2017/1/6 18:54,2017/1/6 19:11,17th & K St NW,10th & E St NW,W21320,Member
1747984,2017/1/6 18:54,2017/1/6 19:23,14th St & New York Ave NW,N Lynn St & Fairfax Dr,W21509,Member
861338,2017/1/6 18:54,2017/1/6 19:08,7th & T St NW,Massachusetts Ave & Dupont Circle NW,W20671,Member
659550,2017/1/6 18:55,2017/1/6 19:06,Wisconsin Ave & O St NW,18th St & Wyoming Ave NW,W20404,Member
3002195,2017/1/6 18:55,2017/1/6 19:45,N Pershing Dr & Wayne St,4th & W St NE,W21494,Member
917881,2017/1/6 18:55,2017/1/6 19:10,21st & M St NW,Thomas Circle,W00923,Casual
595169,2017/1/6 18:55,2017/1/6 19:05,16th & Irving St NW,15th & P St NW,W21398,Member
1090333,2017/1/6 18:55,2017/1/6 19:13,19th St & Pennsylvania Ave NW,8th & O St NW,W22508,Member
297110,2017/1/6 18:55,2017/1/6 19:00,10th St & L'Enfant Plaza SW,4th & E St SW,W22058,Member
880985,2017/1/6 18:55,2017/1/6 19:10,10th St & Constitution Ave NW,17th & K St NW / Farragut Square,W20989,Member
324923,2017/1/6 18:56,2017/1/6 19:01,5th & F St NW,5th & K St NW,W00479,Member
330770,2017/1/6 18:56,2017/1/6 19:01,Takoma Metro,Carroll & Ethan Allen Ave,W22363,Member
407256,2017/1/6 18:56,2017/1/6 19:03,18th & C St NW,17th & K St NW,W22630,Member
442005,2017/1/6 18:56,2017/1/6 19:04,21st & M St NW,17th & K St NW / Farragut Square,W20620,Member
264597,2017/1/6 18:57,2017/1/6 19:01,15th & P St NW,17th & Corcoran St NW,W21660,Member
482827,2017/1/6 18:57,2017/1/6 19:05,13th & H St NE,2nd & G St NE,W21471,Member
153466,2017/1/6 18:57,2017/1/6 18:59,17th St & Massachusetts Ave NW,17th & K St NW,W20452,Member
102369,2017/1/6 18:57,2017/1/6 18:59,Virginia Square Metro / N Monroe St & 9th St N,Fairfax Dr & Kenmore St,W22014,Member
209670,2017/1/6 18:57,2017/1/6 19:01,14th & Irving St NW,14th & Belmont St NW,W20897,Member
316616,2017/1/6 18:58,2017/1/6 19:03,Vermont Ave & I St NW,15th & P St NW,W20022,Member
952563,2017/1/6 18:58,2017/1/6 19:14,14th & V St NW,5th St & Massachusetts Ave NW,W20575,Member
246347,2017/1/6 18:58,2017/1/6 19:02,Ripley & Bonifant St,Fenton St & Gist Ave,W23227,Member
1078158,2017/1/6 18:58,2017/1/6 19:16,5th & F St NW,Kennedy Center,W20930,Member
743700,2017/1/6 18:58,2017/1/6 19:11,15th & L St NW,22nd & P ST NW,W22512,Member
449312,2017/1/6 18:59,2017/1/6 19:06,Park Rd & Holmead Pl NW,Lamont & Mt Pleasant NW,W22561,Member
1800226,2017/1/6 18:59,2017/1/6 19:29,17th & K St NW / Farragut Square,Columbia Pike & S Courthouse Rd,W22458,Member
165977,2017/1/6 18:59,2017/1/6 19:02,10th & K St NW,11th & M St NW,W22007,Member
486186,2017/1/6 19:00,2017/1/6 19:08,S Glebe & Potomac Ave,Crystal City Metro / 18th & Bell St,W20608,Member
201752,2017/1/6 19:00,2017/1/6 19:03,Clarendon Metro / Wilson Blvd & N Highland St,Washington Blvd & 7th St N,W21235,Member
580095,2017/1/6 19:00,2017/1/6 19:09,5th & K St NW,10th & E St NW,W23240,Member
250051,2017/1/6 19:00,2017/1/6 19:04,Bladensburg Rd & Benning Rd NE,Maryland Ave & E St NE,W01110,Member
381090,2017/1/6 19:00,2017/1/6 19:06,18th St & Wyoming Ave NW,12th & U St NW,W21409,Member
706993,2017/1/6 19:00,2017/1/6 19:12,14th & Harvard St NW,Thomas Circle,W21177,Member
529132,2017/1/6 19:00,2017/1/6 19:09,Massachusetts Ave & Dupont Circle NW,7th & R St NW / Shaw Library,W21734,Member
536736,2017/1/6 19:00,2017/1/6 19:09,Convention Center / 7th & M St NW,Thomas Circle,W21684,Member
500151,2017/1/6 19:00,2017/1/6 19:09,15th & P St NW,California St & Florida Ave NW,W23186,Member
620373,2017/1/6 19:01,2017/1/6 19:11,13th St & New York Ave NW,1st & O St NW,W00646,Member
891156,2017/1/6 19:01,2017/1/6 19:16,California St & Florida Ave NW,North Capitol St & F St NW,W20497,Member
441117,2017/1/6 19:02,2017/1/6 19:09,2nd St & Massachusetts Ave NE,3rd & G St SE,W22465,Member
1156706,2017/1/6 19:02,2017/1/6 19:22,20th & O St NW / Dupont South,Georgia & New Hampshire Ave NW,W21216,Member
661855,2017/1/6 19:03,2017/1/6 19:14,14th St & Spring Rd NW,California St & Florida Ave NW,W01412,Member
550112,2017/1/6 19:03,2017/1/6 19:12,37th & O St NW / Georgetown University,25th St & Pennsylvania Ave NW,W22770,Member
302025,2017/1/6 19:03,2017/1/6 19:08,Wisconsin Ave & Newark St NW,Connecticut Ave & Newark St NW / Cleveland Park,W20900,Member
455035,2017/1/6 19:03,2017/1/6 19:11,23rd & E St NW ,M St & Pennsylvania Ave NW,W22187,Member
233794,2017/1/6 19:03,2017/1/6 19:07,15th & P St NW,14th & R St NW,W00261,Member
239565,2017/1/6 19:04,2017/1/6 19:08,Eastern Market / 7th & North Carolina Ave SE,Lincoln Park / 13th & East Capitol St NE ,W21677,Member
304128,2017/1/6 19:04,2017/1/6 19:09,1st & M St NE,Eckington Pl & Q St NE,W21091,Member
312457,2017/1/6 19:04,2017/1/6 19:09,6th St & Indiana Ave NW,5th St & Massachusetts Ave NW,W21240,Member
485731,2017/1/6 19:04,2017/1/6 19:12,Ballston Metro / N Stuart & 9th St N,Pershing & N George Mason Dr,W20071,Member
